,Airline,Source,Destination,Duration,Total stops,Price,Date,Year,Month,Day
1827,Brussels Airlines,NYC,SVO,15h 50m ,2 stops ,439.73,2022-04-23,2022,4,23
1828,Brussels Airlines,NYC,SVO,15h 50m ,2 stops ,440.53,2022-04-23,2022,4,23
1829,Delta,NYC,SVO,15h 35m ,2 stops ,524.8,2022-04-23,2022,4,23
1830,Delta,NYC,SVO,15h 55m ,2 stops ,524.8,2022-04-23,2022,4,23
1831,Delta,NYC,SVO,17h 40m ,2 stops ,524.8,2022-04-23,2022,4,23
1832,Delta,NYC,SVO,17h 55m ,2 stops ,524.8,2022-04-23,2022,4,23
1833,Delta,NYC,SVO,17h 55m ,2 stops ,524.8,2022-04-23,2022,4,23
1834,Delta,NYC,SVO,18h 05m ,2 stops ,524.8,2022-04-23,2022,4,23
1835,Delta,NYC,SVO,18h 05m ,2 stops ,524.8,2022-04-23,2022,4,23
1836,Delta,NYC,SVO,16h 05m ,2 stops ,529.33,2022-04-23,2022,4,23
1837,Delta,NYC,SVO,16h 16m ,2 stops ,529.33,2022-04-23,2022,4,23
1838,Delta,NYC,SVO,16h 45m ,2 stops ,529.33,2022-04-23,2022,4,23
1839,Delta,NYC,SVO,16h 46m ,2 stops ,529.33,2022-04-23,2022,4,23
1840,Delta,NYC,SVO,17h 15m ,2 stops ,529.33,2022-04-23,2022,4,23
1841,Delta,NYC,SVO,17h 35m ,2 stops ,529.33,2022-04-23,2022,4,23
1842,Delta,NYC,SVO,17h 45m ,2 stops ,529.33,2022-04-23,2022,4,23
1843,Delta,NYC,SVO,17h 45m ,2 stops ,529.33,2022-04-23,2022,4,23
1844,Delta,NYC,SVO,18h 06m ,2 stops ,569.87,2022-04-23,2022,4,23
1845,"French Bee, Air France",NYC,SVO,18h 10m ,1 stop ,731.2,2022-04-23,2022,4,23
1846,"American Airlines, Finnair",NYC,SVO,15h 15m ,2 stops ,734.13,2022-04-23,2022,4,23
1847,"American Airlines, Finnair",NYC,SVO,15h 21m ,2 stops ,734.13,2022-04-23,2022,4,23
1848,"American Airlines, Finnair",NYC,SVO,15h 39m ,2 stops ,734.13,2022-04-23,2022,4,23
1849,"American Airlines, Finnair",NYC,SVO,16h 15m ,2 stops ,734.13,2022-04-23,2022,4,23
1850,"American Airlines, Finnair",NYC,SVO,17h 15m ,2 stops ,734.13,2022-04-23,2022,4,23
1851,"American Airlines, Finnair",NYC,SVO,18h 41m ,2 stops ,734.13,2022-04-23,2022,4,23
1852,Finnair,NYC,SVO,17h 45m ,2 stops ,858.13,2022-04-23,2022,4,23
1853,Finnair,NYC,SVO,17h 45m ,2 stops ,858.13,2022-04-23,2022,4,23
1854,Finnair,NYC,SVO,16h 10m ,2 stops ,861.33,2022-04-23,2022,4,23
1855,Finnair,NYC,SVO,16h 45m ,2 stops ,861.33,2022-04-23,2022,4,23
1856,Finnair,NYC,SVO,16h 55m ,2 stops ,861.33,2022-04-23,2022,4,23
1857,Finnair,NYC,SVO,17h 20m ,2 stops ,861.33,2022-04-23,2022,4,23
1858,Finnair,NYC,SVO,17h 50m ,2 stops ,861.33,2022-04-23,2022,4,23
1859,Finnair,NYC,SVO,18h 10m ,2 stops ,861.33,2022-04-23,2022,4,23
1860,KLM,NYC,SVO,14h 35m ,2 stops ,888.53,2022-04-23,2022,4,23
1861,KLM,NYC,SVO,14h 05m ,2 stops ,892.0,2022-04-23,2022,4,23
1862,KLM,NYC,SVO,15h 05m ,2 stops ,892.0,2022-04-23,2022,4,23
1863,KLM,NYC,SVO,18h 40m ,2 stops ,959.2,2022-04-23,2022,4,23
1864,KLM,NYC,SVO,18h 40m ,2 stops ,959.2,2022-04-23,2022,4,23
1865,KLM,NYC,SVO,18h 40m ,2 stops ,959.2,2022-04-23,2022,4,23
1866,KLM,NYC,SVO,18h 40m ,2 stops ,959.2,2022-04-23,2022,4,23
1867,Delta,NYC,SVO,16h 10m ,2 stops ,978.93,2022-04-23,2022,4,23
1868,Multiple Airlines,NYC,SVO,17h 45m ,2 stops ,448.27,2022-04-23,2022,4,23
1869,"Icelandair, Finnair",NYC,SVO,15h 50m ,2 stops ,1157.33,2022-04-23,2022,4,23
1870,Delta,NYC,SVO,15h 46m ,2 stops ,1266.4,2022-04-23,2022,4,23
1871,"American Airlines, Finnair",NYC,SVO,16h 45m ,2 stops ,2735.73,2022-04-23,2022,4,23
1872,Multiple Airlines,NYC,SVO,17h 05m ,2 stops ,3157.6,2022-04-23,2022,4,23
1873,Multiple Airlines,NYC,SVO,18h 40m ,2 stops ,3157.6,2022-04-23,2022,4,23
1874,"United Airlines, Finnair",NYC,SVO,18h 15m ,2 stops ,3274.67,2022-04-23,2022,4,23
1875,"United Airlines, Finnair",NYC,SVO,16h 20m ,2 stops ,3279.2,2022-04-23,2022,4,23
1876,"United Airlines, Finnair",NYC,SVO,17h 20m ,2 stops ,3279.2,2022-04-23,2022,4,23
1877,"United Airlines, Finnair",NYC,SVO,18h 20m ,2 stops ,3279.2,2022-04-23,2022,4,23
1878,"British Airways, Qatar Airways",NYC,SVO,31h 10m ,2 stops ,3358.4,2022-04-23,2022,4,23
1879,"Air France, airBaltic",NYC,SVO,18h 10m ,2 stops ,3750.4,2022-04-23,2022,4,23
1880,Multiple Airlines,NYC,SVO,15h 15m ,2 stops ,3939.2,2022-04-23,2022,4,23
1881,Multiple Airlines,NYC,SVO,15h 20m ,2 stops ,3939.2,2022-04-23,2022,4,23
1882,Multiple Airlines,NYC,SVO,16h 00m ,2 stops ,3939.2,2022-04-23,2022,4,23
1883,Multiple Airlines,NYC,SVO,16h 20m ,2 stops ,3939.2,2022-04-23,2022,4,23
1884,Multiple Airlines,NYC,SVO,17h 20m ,2 stops ,3939.2,2022-04-23,2022,4,23
1885,Multiple Airlines,NYC,SVO,17h 30m ,2 stops ,3939.2,2022-04-23,2022,4,23
1886,Multiple Airlines,NYC,SVO,17h 40m ,2 stops ,3939.2,2022-04-23,2022,4,23
1887,Multiple Airlines,NYC,SVO,17h 55m ,2 stops ,3939.2,2022-04-23,2022,4,23
1888,Multiple Airlines,NYC,SVO,18h 15m ,2 stops ,3939.2,2022-04-23,2022,4,23
1889,Multiple Airlines,NYC,SVO,18h 20m ,2 stops ,3939.2,2022-04-23,2022,4,23
1890,Multiple Airlines,NYC,SVO,16h 15m ,2 stops ,4445.6,2022-04-23,2022,4,23
1891,Multiple Airlines,NYC,SVO,17h 00m ,2 stops ,4445.6,2022-04-23,2022,4,23
1892,Multiple Airlines,NYC,SVO,18h 40m ,2 stops ,4445.6,2022-04-23,2022,4,23
1893,"United Airlines, Air France",NYC,SVO,15h 45m ,2 stops ,4523.73,2022-04-23,2022,4,23
1894,"United Airlines, Air France",NYC,SVO,16h 45m ,2 stops ,4523.73,2022-04-23,2022,4,23
1895,"Lufthansa, Air France",NYC,SVO,12h 35m ,1 stop ,5502.13,2022-04-23,2022,4,23
1896,"Lufthansa, Air France",NYC,SVO,16h 05m ,1 stop ,5502.13,2022-04-23,2022,4,23
1897,"United Airlines, Air France",NYC,SVO,12h 35m ,1 stop ,5560.0,2022-04-23,2022,4,23
1898,Multiple Airlines,NYC,SVO,14h 25m ,2 stops ,5629.6,2022-04-23,2022,4,23
1899,Multiple Airlines,NYC,SVO,15h 45m ,2 stops ,5888.8,2022-04-23,2022,4,23
1900,"Lufthansa, KLM",NYC,SVO,15h 00m ,1 stop ,8186.4,2022-04-23,2022,4,23
1901,Brussels Airlines,NYC,SVO,13h 20m ,1 stop ,405.07,2022-04-24,2022,4,24
1902,"American Airlines, Finnair",NYC,SVO,10h 45m ,1 stop ,729.6,2022-04-24,2022,4,24
1903,Air France,NYC,SVO,12h 25m ,1 stop ,791.73,2022-04-24,2022,4,24
1904,Air France,NYC,SVO,13h 45m ,1 stop ,854.67,2022-04-24,2022,4,24
